"Uni","GPA","Grad","ID"
"Anderford",3.96,2004,933
"Anderford",3.72,2004,934
"Anderford",3.66,1992,935
"Anderford",2.74,2002,936
"Anderford",2.97,2018,937
"Anderford",2.02,1992,938
"Anderford",3.02,2008,939
"Anderford",2.59,1993,940
"Anderford",3.82,2010,941
"Anderford",1.41,2018,942
"Anderford",3.43,1991,943
"Anderford",1.57,2010,944
"Anderford",3.46,2022,945
"Anderford",2.19,2002,946
"Anderford",3.79,1999,947
"Anderford",1.98,1998,948
"Anderford",1.74,2004,949
"Anderford",2.66,1990,950
"Anderford",2.88,2013,951
"Anderford",2.98,2016,952
"Anderford",1.57,2017,953
"Anderford",1.71,2004,954
"Anderford",3.07,2022,955
"Anderford",2.79,2005,956
"Anderford",1.56,2015,957
"Anderford",2.52,2018,958
"Anderford",1.19,2018,959
"Anderford",1.71,2002,960
"Anderford",1.85,2004,961
"Anderford",1.46,2005,962
"Anderford",3.67,2000,963
"Anderford",2.26,2022,964
"Anderford",3.83,2015,965
"Anderford",3.27,2011,966
"Anderford",1.12,2011,967
"Anderford",2.08,1996,968
"Anderford",3.89,2005,969
"Anderford",3.79,2004,970
"Anderford",3.84,1997,971
"Anderford",2.62,2014,972
"Anderford",1.16,1993,973
"Anderford",1.46,2021,974
"Anderford",1.87,2014,975
"Anderford",3.65,2013,976
"Anderford",1.43,2021,977
"Anderford",2.94,2015,978
"Anderford",3.21,2001,979
"Anderford",3.7,2002,980
"Anderford",2.39,2002,981
"Anderford",1.25,2005,982
"Anderford",3.93,2009,983
"Anderford",1.23,2020,984
"Anderford",2.79,2017,985
"Anderford",3,2011,986
"Anderford",3.14,1995,987
"Anderford",2.63,2017,988
"Anderford",3.04,1999,989
"Anderford",1.56,2009,990
"Anderford",3.6,2014,991
"Anderford",1.38,1999,992
"Anderford",2.14,1991,993
"Anderford",1.05,1999,994
"Anderford",1.88,2019,995
"Anderford",1.31,1999,996
"Anderford",3.97,1993,997
"Anderford",3.25,2022,998
"Anderford",2.38,2022,999
"Anderford",1.09,2014,1000
"Anderford",2.14,2023,1001
"Anderford",1.92,2016,1002
"Anderford",2.07,2017,1003
"Anderford",3.04,1993,1004
"Anderford",1.76,1994,1005
"Anderford",3.12,1999,1006
"Anderford",3.92,2015,1007
"Anderford",2.3,2011,1008
"Anderford",1.7,2007,1009
"Anderford",3.25,1995,1010
"Anderford",1.15,2014,1011
"Anderford",2.11,2022,1012
"Anderford",3.81,2006,1013
"Anderford",3.62,1994,1014
"Anderford",3.5,1997,1015
"Anderford",1.44,2014,1016
"Anderford",3.95,2014,1017
"Anderford",3.48,1996,1018
"Anderford",3.51,1991,1019
"Anderford",2.86,1990,1020
"Anderford",1.85,2010,1021
"Anderford",3.18,2018,1022
"Anderford",1.44,1990,1023
"Anderford",1.9,2012,1024
"Anderford",3.98,2008,1025
"Anderford",3.26,2010,1026
"Anderford",3.95,2010,1027
"Anderford",3.8,2017,1028
"Anderford",1.85,1994,1029
"Anderford",1.12,2018,1030
"Anderford",1.8,1997,1031
"Anderford",2.49,1993,1032
"Anderford",1.53,1995,1033
"Anderford",2.14,1999,1034
"Anderford",1.23,2004,1035
"Anderford",1.28,1991,1036
"Anderford",1.23,2016,1037
"Anderford",1.07,1990,1038
"Anderford",3,2011,1039
"Anderford",3.81,2016,1040
"Anderford",1.36,2013,1041
"Anderford",3.95,2014,1042
"Anderford",1.14,2012,1043
"Anderford",2.28,1998,1044
"Anderford",3.44,2017,1045
"Anderford",1.16,2006,1046
"Anderford",1.97,2023,1047
"Anderford",2.45,2021,1048
"Anderford",1.12,2006,1049
"Anderford",1.46,2005,1050
"Anderford",3.47,1992,1051
"Anderford",3.28,2007,1052
"Anderford",1.78,1996,1053
"Anderford",1.88,2016,1054
"Anderford",1.31,2003,1055
"Anderford",1.58,2000,1056
"Anderford",2.3,2015,1057
"Anderford",2.67,1992,1058
"Anderford",3.81,2016,1059
"Anderford",1.27,2013,1060
"Anderford",3.67,2009,1061
"Anderford",2.12,2018,1062
"Anderford",3.53,2016,1063
"Anderford",2.44,2012,1064
"Anderford",1.95,2013,1065
"Anderford",1.56,2000,1066
"Anderford",3.77,1991,1067
"Anderford",1.16,2008,1068
"Anderford",1.9,1994,1069
"Anderford",3.68,1996,1070
"Anderford",2.48,2007,1071
"Anderford",1.2,2003,1072
"Anderford",3.84,2018,1073
"Anderford",1.03,1992,1074
"Anderford",2.67,1990,1075
"Anderford",2.08,2020,1076
"Anderford",3.83,2023,1077
"Anderford",2.1,2014,1078
"Anderford",1.3,2001,1079
"Anderford",3.14,2019,1080
"Anderford",2.85,1996,1081
"Anderford",1.33,1995,1082
"Anderford",2.48,1992,1083
"Anderford",1.28,2007,1084
"Anderford",3.72,2013,1085
"Anderford",1.16,1997,1086
"Anderford",3.25,2012,1087
"Anderford",2.64,2008,1088
"Anderford",3,1990,1089
"Anderford",2.55,1994,1090
"Anderford",2.42,1996,1091
"Anderford",2.58,2003,1092
"Anderford",1.78,2000,1093
"Anderford",1.46,1993,1094
"Anderford",2.51,2015,1095
"Anderford",2.98,2010,1096
"Anderford",2.8,2019,1097
"Anderford",3.2,1991,1098
"Anderford",2.09,2017,1099
"Anderford",3.17,2007,1100
"Anderford",2.31,2018,1101
"Anderford",2.5,1997,1102
"Anderford",3.96,2018,1103
"Anderford",3.49,2002,1104
"Anderford",3.04,2021,1105
"Anderford",2.37,2012,1106
"Anderford",1.75,2015,1107
"Anderford",1.15,2014,1108
"Anderford",3.42,2015,1109
"Anderford",1.55,1990,1110
"Anderford",2.26,1996,1111
"Anderford",1.11,1991,1112
"Anderford",3.45,1995,1113
"Anderford",2.98,1992,1114
"Anderford",1.15,1991,1115
"Anderford",2.98,1997,1116
"Anderford",2.93,2008,1117
"Anderford",2.73,1991,1118
"Anderford",2.77,2008,1119
"Anderford",2.96,2014,1120
"Anderford",1.22,2019,1121
"Anderford",1.9,1990,1122
"Anderford",2.44,2019,1123
"Anderford",2.45,2005,1124
"Anderford",3.91,2020,1125
"Anderford",3.6,2000,1126
"Anderford",3.85,2011,1127
"Anderford",2.51,2019,1128
"Anderford",3.93,2006,1129
"Anderford",2.69,2020,1130
"Anderford",2.87,2023,1131
"Anderford",3.8,2004,1132
"Anderford",3.28,2016,1133
"Anderford",1.72,2005,1134
"Anderford",1.02,2017,1135
"Anderford",2.44,2015,1136
"Anderford",2.08,1990,1137
"Anderford",1.92,2003,1138
"Anderford",3.17,2023,1139
"Anderford",1.5,1991,1140
"Anderford",3.96,1992,1141
"Anderford",1.63,2001,1142
"Anderford",1.83,1995,1143
"Anderford",3.95,2013,1144
"Anderford",1.36,2019,1145
"Anderford",3.57,2016,1146
"Anderford",2.28,2007,1147
"Anderford",3.31,2011,1148
"Anderford",1.78,2010,1149
"Anderford",2.33,2016,1150
"Anderford",1.23,1992,1151
"Anderford",1.8,2004,1152
"Anderford",3.31,2003,1153
"Anderford",2.8,2023,1154
"Anderford",3.96,2000,1155
"Anderford",2.45,2001,1156
"Anderford",1.13,2016,1157
"Anderford",3.54,2022,1158
"Anderford",2.97,1997,1159
"Anderford",3.64,2019,1160
"Anderford",3.33,2008,1161
"Anderford",2.34,2004,1162
"Anderford",3.39,2005,1163
"Anderford",2.69,2010,1164
"Anderford",3.11,2015,1165
"Anderford",1.87,2021,1166
"Anderford",2.41,2011,1167
"Anderford",1.92,2007,1168
"Anderford",2.86,2002,1169
"Anderford",3.13,2003,1170
"Anderford",2.48,1998,1171
"Anderford",2.84,2008,1172
"Anderford",2.73,2005,1173
"Anderford",1.19,2022,1174
"Anderford",2.58,1990,1175
"Anderford",3.75,1994,1176
"Anderford",3.71,2011,1177
"Anderford",3.88,1994,1178
"Anderford",2.29,1994,1179
"Anderford",1.71,2015,1180
"Anderford",2.28,1990,1181
"Anderford",2.92,2022,1182
"Anderford",3.65,1998,1183
"Anderford",3.64,2009,1184
"Anderford",1.77,1991,1185
"Anderford",1.87,2016,1186
"Anderford",3.39,2016,1187
"Anderford",1.63,1990,1188
"Anderford",2.73,1990,1189
"Anderford",1.84,1994,1190
"Anderford",3.93,2015,1191
"Anderford",3.79,2020,1192
"Anderford",2.93,2021,1193
"Anderford",2.68,2012,1194
"Anderford",3.81,1990,1195
"Anderford",1.88,2019,1196
"Anderford",1.18,2010,1197
"Anderford",3.96,1996,1198
"Anderford",1.67,2023,1199
"Anderford",3.56,1996,1200
"Anderford",3.32,1991,1201
"Anderford",3.96,1995,1202
"Anderford",3.24,2008,1203
"Anderford",1.5,1994,1204
"Anderford",1.29,1991,1205
"Anderford",1.67,1998,1206
"Anderford",2.1,2014,1207
"Anderford",1.33,2005,1208
"Anderford",3.12,2007,1209
"Anderford",2.34,1990,1210
"Anderford",3.72,2014,1211
"Anderford",2.92,2009,1212
"Anderford",1.67,2008,1213
"Anderford",2.54,1998,1214
"Anderford",1.86,1999,1215
"Anderford",3.24,2005,1216
"Anderford",3.22,2023,1217
"Anderford",2.6,1999,1218
"Anderford",2.47,2013,1219
"Anderford",2.19,2005,1220
"Anderford",1.23,2001,1221
"Anderford",1.25,2002,1222
"Anderford",3.67,2023,1223
"Anderford",2.15,2009,1224
"Anderford",3.04,1997,1225
"Anderford",3.38,2000,1226
"Anderford",3.03,1992,1227
"Anderford",1.6,1996,1228
"Anderford",2.77,1991,1229
"Anderford",1.46,2023,1230
"Anderford",3.65,2003,1231
"Anderford",3.53,1998,1232
"Anderford",1.16,2005,1233
"Anderford",1.32,1991,1234
"Anderford",1.88,2007,1235
"Anderford",1.61,2014,1236
"Anderford",1.81,2022,1237
"Anderford",3.14,1999,1238
"Anderford",2.05,2001,1239
"Anderford",3.23,2014,1240
"Anderford",1.77,2006,1241
"Anderford",3.36,2003,1242
"Anderford",1.49,2015,1243
"Anderford",1.96,1992,1244
"Anderford",1.32,2015,1245
"Anderford",2.06,2002,1246
"Anderford",2.72,2008,1247
"Anderford",1.5,2016,1248
"Anderford",1.24,2017,1249
"Anderford",2.32,2020,1250
"Anderford",1.32,2010,1251
"Anderford",1.98,2011,1252
"Anderford",1.23,2022,1253
"Anderford",3.55,2020,1254
"Anderford",3.39,2005,1255
"Anderford",1.77,2011,1256
"Anderford",1.22,1998,1257
"Anderford",1.34,2017,1258
"Anderford",3.12,2015,1259
"Anderford",1.35,2016,1260
"Anderford",1.99,2010,1261
"Anderford",1.24,2022,1262
"Anderford",2.86,2005,1263
"Anderford",2,2006,1264
"Anderford",1.99,2000,1265
"Anderford",2.35,2010,1266
"Anderford",3.99,2017,1267
"Anderford",1.92,2011,1268
"Anderford",1.81,2016,1269
"Anderford",1.66,1996,1270
"Anderford",2.57,2021,1271
"Anderford",3.17,2016,1272
"Anderford",1.6,1995,1273
"Anderford",2.94,1990,1274
"Anderford",1.95,2013,1275
"Anderford",2.94,2012,1276
"Anderford",2.11,2007,1277
"Anderford",3.31,2018,1278
"Anderford",2.3,2005,1279
"Anderford",1.2,2002,1280
"Anderford",1.64,2000,1281
"Anderford",1.81,2009,1282
"Anderford",1.59,2001,1283
"Anderford",3.94,2015,1284
"Anderford",1.58,2017,1285
"Anderford",1.41,1996,1286
"Anderford",1.25,1995,1287
"Anderford",3.91,2007,1288
"Anderford",1.73,2013,1289
"Anderford",3.2,2020,1290
"Anderford",2.48,1991,1291
"Anderford",3.58,2018,1292
"Anderford",3.73,2005,1293
"Anderford",1.32,2013,1294
"Anderford",2.03,1997,1295
"Anderford",1.32,2001,1296
"Anderford",2.7,1997,1297
"Anderford",1.73,2020,1298
"Anderford",1.75,2020,1299
"Anderford",3.54,2015,1300
"Anderford",1.7,1995,1301
"Anderford",1.75,2018,1302
"Anderford",2.56,2004,1303
"Anderford",1.99,1995,1304
"Anderford",3.73,1991,1305
"Anderford",2.72,1992,1306
"Anderford",2.93,1999,1307
"Anderford",1.87,2018,1308
"Anderford",1.74,1995,1309
"Anderford",3.56,2019,1310
"Anderford",2.17,2005,1311
"Anderford",3.81,2023,1312
"Anderford",2.89,2003,1313
"Anderford",2.24,2017,1314
"Anderford",2.03,1997,1315
"Anderford",3.09,2015,1316
"Anderford",3.09,2017,1317
"Anderford",2.09,2023,1318
"Anderford",2.02,1993,1319
"Anderford",1.93,2001,1320
"Anderford",3.33,2022,1321
"Anderford",3.79,2003,1322
"Anderford",1.49,1997,1323
"Anderford",2.6,1991,1324
"Anderford",1.56,2017,1325
"Anderford",3.34,2022,1326
"Anderford",3.86,1990,1327
"Anderford",3.76,2007,1328
"Anderford",3.63,2016,1329
"Anderford",2.1,1993,1330
"Anderford",1.4,2006,1331
"Anderford",2.87,2010,1332
"Anderford",1.68,2004,1333
"Anderford",3.35,2015,1334
"Anderford",2.03,2006,1335
"Anderford",2.21,2006,1336
"Anderford",2.68,2005,1337
"Anderford",1.8,2016,1338
"Anderford",1.62,1990,1339
"Anderford",1.93,1999,1340
"Anderford",1.65,1998,1341
"Anderford",2.36,2017,1342
"Anderford",3.72,2000,1343
"Anderford",1.13,1996,1344
"Anderford",3.64,2022,1345
"Anderford",2.91,2005,1346
"Anderford",1.5,2005,1347
"Anderford",3.02,2010,1348
"Anderford",3.84,2017,1349
"Anderford",1.19,1990,1350
"Anderford",2.57,2015,1351
"Anderford",3.82,2002,1352
"Anderford",3.21,2002,1353
"Anderford",2.04,2001,1354
"Anderford",2.38,2007,1355
"Anderford",2.41,2017,1356
"Anderford",1.19,1999,1357
"Anderford",2.81,1995,1358
"Anderford",3.21,2009,1359
"Anderford",3.02,1991,1360
"Anderford",2.93,2003,1361
"Anderford",3.32,2010,1362
"Anderford",2.67,2016,1363
"Anderford",3.66,2006,1364
"Anderford",1.93,2017,1365
"Anderford",1.44,1993,1366
"Anderford",1.62,2011,1367
"Anderford",3.22,2015,1368
"Anderford",1.38,2000,1369
"Anderford",1.54,1995,1370
"Anderford",3.24,2001,1371
"Anderford",2.38,1991,1372
"Anderford",3.52,2002,1373
"Anderford",2.97,1993,1374
"Anderford",3.78,2006,1375
"Anderford",3.23,2018,1376
"Anderford",2.7,1998,1377
"Anderford",3.68,1993,1378
"Anderford",1.98,2022,1379
"Anderford",3.74,2006,1380
"Anderford",1.89,1990,1381
"Anderford",3.09,2004,1382
"Anderford",1.08,1995,1383
"Anderford",2.68,2010,1384
"Anderford",2.59,2019,1385
"Anderford",3.32,2010,1386
"Anderford",1.79,2010,1387
"Anderford",1.86,2003,1388
"Anderford",2.85,1995,1389
"Anderford",3.19,2011,1390
"Anderford",3.26,2020,1391
"Anderford",2.02,2011,1392
"Anderford",1.01,1994,1393
"Anderford",2.64,2023,1394
"Anderford",3.57,2016,1395
"Anderford",3.34,2003,1396
"Anderford",3.68,2008,1397
"Anderford",3.88,2021,1398
"Anderford",1.17,2000,1399
"Anderford",1.23,2021,1400
"Anderford",1.64,2001,1401
"Anderford",1.73,1995,1402
"Anderford",3.11,1995,1403
"Anderford",2.62,2018,1404
"Anderford",3.04,1992,1405
"Anderford",3.94,2020,1406
"Anderford",1.97,2015,1407
"Anderford",3.35,2021,1408
"Anderford",3.5,1993,1409
"Anderford",3.48,2010,1410
"Anderford",2.11,2018,1411
"Anderford",2.91,1992,1412
"Anderford",2.05,2015,1413
"Anderford",1.68,2003,1414
"Anderford",2.42,2020,1415
"Anderford",3.35,2020,1416
"Anderford",2.05,2017,1417
"Anderford",1.92,1991,1418
"Anderford",2.67,2016,1419
"Anderford",2.54,1999,1420
"Anderford",2.4,2015,1421
"Anderford",1.59,2023,1422
"Anderford",3.84,1995,1423
"Anderford",1.01,2010,1424
"Anderford",2.69,2015,1425
"Anderford",2.93,2000,1426
"Anderford",2.9,2005,1427
"Anderford",2.46,1990,1428
"Anderford",2.29,2012,1429
"Anderford",1.43,1999,1430
"Anderford",2.03,2018,1431
"Anderford",1.51,2016,1432
"Anderford",2.13,1991,1433
"Anderford",1.57,2002,1434
"Anderford",2.17,2003,1435
"Anderford",2.61,1994,1436
"Anderford",2.6,1998,1437
"Anderford",1.58,2016,1438
"Anderford",1.71,2010,1439
"Anderford",1.2,1990,1440
"Anderford",2.64,2021,1441
"Anderford",1.35,1999,1442
"Anderford",2.25,2003,1443
"Anderford",1.3,2003,1444
"Anderford",3.34,2018,1445
"Anderford",2.39,1992,1446
"Anderford",1.5,1990,1447
"Anderford",2.54,2014,1448
"Anderford",3.78,2021,1449
"Anderford",2.75,2013,1450
"Anderford",2.79,2003,1451
"Anderford",3.36,2018,1452
"Anderford",3.35,2003,1453
"Anderford",2.7,1996,1454
"Anderford",1.19,1996,1455
"Anderford",2.06,1994,1456
"Anderford",2.96,2000,1457
"Anderford",1.53,2004,1458
"Anderford",3.37,1999,1459
"Anderford",3.54,1993,1460
"Anderford",2.26,2023,1461
"Anderford",2.74,2018,1462
"Anderford",3.53,1997,1463
"Anderford",2.73,2016,1464
"Anderford",3.95,2003,1465
"Anderford",3.75,2004,1466
"Anderford",2.4,2001,1467
"Anderford",3.46,2016,1468
"Anderford",3.45,1994,1469
"Anderford",1.87,1999,1470
"Anderford",3.87,2000,1471
"Anderford",2.75,2015,1472
"Anderford",2.81,1998,1473
"Anderford",3.05,2021,1474
"Anderford",2.27,1998,1475
"Anderford",3.74,2022,1476
"Anderford",3.44,1990,1477
"Anderford",2.63,1998,1478
"Anderford",1.41,1998,1479
"Anderford",2.73,1996,1480
"Anderford",2.68,1998,1481
"Anderford",1.1,2023,1482
"Anderford",3.99,2022,1483
"Anderford",3.07,2006,1484
"Anderford",3.45,1999,1485
"Anderford",1.56,2007,1486
"Anderford",1.48,1993,1487
"Anderford",1.75,1991,1488
"Anderford",1.19,1997,1489
"Anderford",1.39,2012,1490
"Anderford",3.31,1995,1491
"Anderford",3.62,2019,1492
"Anderford",1.91,1999,1493
"Anderford",3.55,2000,1494
"Anderford",3.52,2003,1495
"Anderford",1.35,1996,1496
"Anderford",3.94,2010,1497
"Anderford",3.66,2019,1498
"Anderford",1.89,2006,1499
"Anderford",2.38,1991,1500
"Anderford",2.11,2009,1501
"Anderford",3.11,2023,1502
"Anderford",2.62,2001,1503
"Anderford",1.34,2015,1504
"Anderford",2.85,1999,1505
"Anderford",3.44,2008,1506
"Anderford",3.31,1994,1507
"Anderford",1.33,2014,1508
"Anderford",2.06,2022,1509
"Anderford",1.44,2010,1510
"Anderford",2.14,2019,1511
"Anderford",1.71,2022,1512
"Anderford",3.6,2013,1513
"Anderford",2.92,2003,1514
"Anderford",2.76,2005,1515
"Anderford",3.95,1996,1516
"Anderford",1.75,2019,1517
"Anderford",3.79,2021,1518
"Anderford",1.13,2006,1519
"Anderford",3.91,2000,1520
"Anderford",3.03,1992,1521
"Anderford",3.59,2008,1522
"Anderford",1.51,1994,1523
"Anderford",3.51,2013,1524
"Anderford",1.28,2017,1525
"Anderford",1.39,2023,1526
"Anderford",2.24,2009,1527
"Anderford",1.56,2009,1528
"Anderford",2.41,2012,1529
"Anderford",1.64,2002,1530
"Anderford",3.52,2020,1531
"Anderford",3.24,2015,1532
"Anderford",2.84,1994,1533
"Anderford",3.65,2006,1534
"Anderford",3.32,2012,1535
"Anderford",1.21,2014,1536
"Anderford",2.89,1990,1537
"Anderford",2.83,2016,1538
"Anderford",2.32,1994,1539
"Anderford",1.09,1998,1540
"Anderford",3.47,1999,1541
"Anderford",1.68,1999,1542
"Anderford",3.73,2008,1543
"Anderford",1.21,2018,1544
"Anderford",2.35,2004,1545
"Anderford",1.05,1992,1546
"Anderford",2.45,1995,1547
"Anderford",1.54,1995,1548
"Anderford",2.66,1995,1549
"Anderford",1.05,1994,1550
"Anderford",1.17,2005,1551
"Anderford",3.52,1996,1552
"Anderford",1.89,2005,1553
"Anderford",1.02,2017,1554
"Anderford",2.96,2014,1555
"Anderford",2.4,2001,1556
"Anderford",3.54,1997,1557
"Anderford",3.6,2000,1558
"Anderford",2.39,2014,1559
"Anderford",3.03,2019,1560
"Anderford",2.61,1998,1561
"Anderford",2.41,2011,1562
"Anderford",3.7,2000,1563
"Anderford",2.93,2005,1564
"Anderford",2.7,2003,1565
"Anderford",1.62,2012,1566
"Anderford",3.62,2011,1567
"Anderford",3.1,2023,1568
"Anderford",3.26,1990,1569
"Anderford",2.13,2016,1570
"Anderford",2.09,1998,1571
"Anderford",1.8,2002,1572
"Anderford",3.43,1991,1573
"Anderford",2.45,2003,1574
"Anderford",3.56,2002,1575
"Anderford",3.04,1992,1576
"Anderford",3.28,1992,1577
"Anderford",2.78,2013,1578
"Anderford",3.88,2014,1579
"Anderford",1.29,1999,1580
"Anderford",1.08,2004,1581
"Anderford",3.76,2016,1582
"Anderford",3.75,2003,1583
"Anderford",3.77,1990,1584
"Anderford",2.33,2019,1585
"Anderford",3.05,2010,1586
"Anderford",2.34,2003,1587
"Anderford",1.22,2022,1588
"Anderford",2.85,2012,1589
"Anderford",3.93,2016,1590
"Anderford",2.83,2002,1591
"Anderford",2.02,1996,1592
"Anderford",1.41,2008,1593
"Anderford",1.98,2020,1594
"Anderford",2.41,2015,1595
"Anderford",3.58,2014,1596
"Anderford",1.04,2008,1597
"Anderford",3.7,2013,1598
"Anderford",3.88,1991,1599
"Anderford",3.6,1991,1600
"Anderford",3.55,2017,1601
"Anderford",3.39,1998,1602
"Anderford",2,1994,1603
"Anderford",2.27,2019,1604
"Anderford",1.79,2018,1605
"Anderford",3.74,1998,1606
"Anderford",2.27,2007,1607
"Anderford",2.34,2010,1608
"Anderford",1.82,2015,1609
"Anderford",3.6,2011,1610
"Anderford",1.44,2009,1611
"Anderford",3.97,2015,1612
"Anderford",1.82,1991,1613
"Anderford",2.16,2005,1614
"Anderford",1.62,2015,1615
"Anderford",3.7,2011,1616
"Anderford",2.43,2010,1617
"Anderford",3.53,2017,1618
"Anderford",2.45,2001,1619
"Anderford",1.28,2003,1620
"Anderford",2.42,2009,1621
"Anderford",1.04,2005,1622
"Anderford",3.52,2017,1623
"Anderford",1.84,1993,1624
"Anderford",2.76,1997,1625
"Anderford",2.37,1995,1626
"Anderford",1.41,1993,1627
"Anderford",1.26,2007,1628
"Anderford",1.16,2003,1629
"Anderford",2.19,2022,1630
"Anderford",2.01,2017,1631
"Anderford",2.84,2002,1632
"Anderford",1.6,2009,1633
"Anderford",1.62,2009,1634
"Anderford",3.68,2003,1635
"Anderford",3.97,2005,1636
"Anderford",3.61,2020,1637
"Anderford",3.56,1991,1638
"Anderford",2.02,1999,1639
"Anderford",2.39,1990,1640
"Anderford",2.5,2015,1641
"Anderford",1.4,1993,1642
"Anderford",3.06,2015,1643
"Anderford",1.02,2019,1644
"Anderford",3.55,1996,1645
"Anderford",1.51,1990,1646
"Anderford",3.86,2023,1647
"Anderford",2,2001,1648
"Anderford",1.61,2018,1649
"Anderford",3.38,2005,1650
"Anderford",1.8,2001,1651
"Anderford",3.54,1996,1652
"Anderford",2.75,2020,1653
